sample,group,P00709,P05814,P47710,P07498,P02788,P02768,P01876,P19835,P61769,P61626,P01591,P01833,P10451,P02647,P47989,S4R371,P22897,P10909,P08571,Q08431,Q6WN34,Q13410,P23280,P01859,P01034,P49327,H0YCU0,P02763,P01009,P01011,P04745,P25311,P15328,V9HW75,Q08380,P15291,P00738,Q16851,P07602,Q99541,P06733,P18065,P62937,P02649,P04406,F5GZD9,P02787,P01024,Q02818,D6RC73,P0C0L5,Q6X4U4,Q92876,P63104,P02750,P06858,P06727,P04075,O00391,O60664,P04004,Q12841,P19652,P25774,Q96KP4,P22079,P23528,P60174,Q9NP72,Q9BRK5,P50395,P04114,P20061,P43490,P00558,O75874,P00450,P05155,P60953,P02790,P53634,O00300,P14550,P04217,Q99497,P36871,Q9H173,P50591,P15311,P00747,P08697,Q14697,Q96S86,P02671,P49189,P07900,P01008,Q9BY76,Q14624,P01133,P31946,Q9HB40,P13639,P01042,P61224,Q6PCB0,P02748,P07237,Q14118,Q6UXI9,P02675,P51148,Q5T985,P02760,G3XAM2,P01023,P05067,P54802,Q02809,P17900,P36955,P02751,D6RHI9,P04003,P02766,Q5H9A7,A0A087X1J7,E7EU05,Q9NR31,P04066,A6NNI4,A0A0C4DGN4,Q9UHD0,P51149,P01019,S4R3V8,P16278,P02749,P62820,O00560,P27797,E9PJK1,P84077,P45877,P0C0L4,Q68D85,P02765,P63313,P61586,P28799,P18669,P04792,P08603,P19827,O00592,P14625,P30041,J3KS22,P08238,P23284,P30086,Q9H4G4,P07737,Q13228,P11021,A0A0C4DH38,O00299,P07858,Q15904,E9PNW4,P63000,P05090,P62258,Q9NZH0,O15498,Q9P2X0,P17066,P00441,P40925,P58499,P03950,Q14512,Q02487,P34096,P19875,Q16651,O14745,A0A075B7B8,X6R3G6,Q16555,P07195,P01861,P01877
1695,3,23.00419966,14.61385223,8.347348932,6.42439944,10.01688921,5.575002762,4.455984317,2.589637773,1.533284361,2.616776173,1.70439726,1.874452819,1.246392702,0.149261201,0.415851926,0.046424286,0.142110056,1.484012304,0.370069092,0.243783896,0.071084986,0.139459656,0.161434711,0.101973419,0.081267173,0.070091086,0.014775978,0.097448003,0.03859292,1.060688508,0.021569389,0.019733846,0.059651613,0.089133784,0.10140598,0.099897508,0.029040203,0.018250398,0.050727661,0.028435757,0.041419543,0.024077752,0.015673307,0.082870805,0.038198179,0.036002436,0.067148156,0.128851009,0.029252728,0.026827895,0.006758167,0.022249611,0.018543281,0.013434918,0.055365861,0.062735522,0.009541439,0.008707902,0.013631936,0.016054655,0.027654382,0.003334041,0.026733086,0.019328532,0.004574759,0.008198264,0.01476329,0.0078793,0.001576565,0.005256038,0.009768062,0.003015781,0.15872792,0.001306873,0.002750318,0.001501917,0.007326311,0.019168522,0.00519718,0.021104512,0.001150457,0.000312589,0.003702453,0.016411331,0.00118623,0.001728364,0.010122976,0.010678079,0.001431286,0.004396068,0.001681136,0.00506184,0.007482092,0.006353205,0.002026357,0.004581103,0.00346575,0.004567005,0.000169738,0.00212469,0.002360371,0.013026784,0.000714304,0.003598481,0.003644652,0.008800948,NA,0.001394808,0.00349962,0.003243109,0.007280493,0.001993827,NA,0.001482391,0.015455848,0.001380322,0.002463391,0.000486059,0.00302861,NA,0.006538945,0.000957704,0.000370915,0.05590158,0.01820176,0.071895613,0.016440936,0.028289139,0.001673347,0.002502231,0.030093314,0.074658796,0.022500553,0.005023776,0.002116795,0.000429351,0.00019633,0.014087297,0.003408266,0.014029496,0.001620092,0.135216197,0.017113052,0.002459867,0.302945608,NA,0.049666797,NA,0.008182051,0.014968414,0.00276216,0.001414933,0.0020044,6.22E-05,0.008596176,0.000666477,0.0062732,0.001873536,0.000537587,0.065607963,0.009572454,0.003284522,0.005009678,0.000845731,0.00122077,0.025381101,0.001529196,0.001835825,0.003168214,0.189168747,0.006262979,0.006611196,0.000769356,0.009535447,0.000529868,0.013605502,0.000366756,0.006962938,0.003271023,0.00280026,0.001324601,0.019385981,0.001949101,0.012779367,0.0157875,0.017901123,0.001891053,0.023552254,0.010500094,0.000253607,0.011949002,0.003033509,1.239660969
1696,1,32.87836012,20.68314038,8.920502113,5.521647698,7.403756554,11.2151354,3.286643432,2.989582472,1.183636143,1.602611354,1.033587833,1.126392279,1.029901675,0.19194041,0.430732971,0.026790237,0.189913023,0.48047984,0.244820513,0.187327292,0.14027457,0.243140059,0.170847998,0.073631004,0.054858703,0.130929076,0.023202196,0.151468565,0.046752408,0.101710854,0.124781866,0.007382615,0.036567228,0.04938259,0.038734472,0.073251547,0.049483959,0.044279972,0.034763179,0.03964517,0.078856675,0.067277802,0.020268448,0.039639207,0.057401068,0.058615331,0.050267268,0.032056564,0.023630983,0.013569398,0.002746784,0.079214449,0.019546394,0.026606471,0.030759903,0.035152936,0.015253647,0.013252822,0.011212967,0.021891983,0.032993282,0.008788234,0.034844492,0.010346178,0.004964984,0.014418298,0.028164415,0.008711258,0.008174597,0.002112385,0.013133564,0.00089411,0.029307124,0.002148976,0.005274567,0.00522296,0.007543614,0.015662376,0.005367371,0.044223595,0.00161432,0.009803012,0.007153857,0.007966438,0.003401131,0.003615525,0.006566782,0.000826567,0.002979933,0.006512032,0.000423903,0.002824139,0.002145669,0.010451342,0.00186422,0.011304579,0.007850974,0.00097011,0.001148889,0.000329759,0.004427292,0.000792307,0.00350662,0.004291067,0.002340493,0.002959605,0.003691416,0.001435216,0.001964668,0.000225577,0.009547149,0.002491734,0.000535002,0.001179462,0.002866692,0.000807052,0.000579919,0.000761408,0.000196792,0.010478446,0.00195903,0.000629195,0.001184232,NA,0.006006269,0.049992974,0.014578754,0.022155435,0.002436821,0.003001996,0.019485681,0.015488368,0.008545923,0.002350088,0.002216086,NA,0.000264785,0.010850314,0.004670362,0.004373952,0.001032449,0.098030117,0.023480826,0.004951974,0.046962736,0.000421599,0.040577009,0.055980813,0.002112114,0.005651747,0.004562705,0.008827264,0.00179955,0.000243194,0.000850256,0.000229035,0.005218949,0.002358924,0.003779396,0.02311492,0.002277449,0.004990733,0.007872115,0.001826708,0.001588084,0.009742298,0.004258759,NA,0.001076521,0.087166793,0.004720884,0.006038252,0.002525723,0.00293944,0.000498547,0.016600721,0.000858495,0.01272646,0.003094638,0.000465708,0.001621747,0.001324957,0.000391508,0.010228004,0.006236654,0.002202317,0.000325043,0.009936906,NA,0.001313031,0.008900445,0.017434443,0.305669223
185,1,23.2063856,30.24990162,6.857653549,10.01910708,7.067252678,6.35067446,2.389026994,3.020153259,1.126774462,0.824557599,0.243802303,0.825408535,0.449294543,0.206997054,0.181751108,0.010298125,0.199078865,0.400325379,0.199177394,0.133417907,0.155828891,0.100988264,0.128795978,0.113810536,0.058593705,0.069803676,0.055579598,0.223635105,0.129552863,0.026266175,0.116466354,0.013720234,0.013420614,0.045520631,0.010886167,0.061930273,0.07928938,0.028739713,0.015605282,0.02822512,0.039392544,0.048727319,0.013649919,0.017016493,0.02938956,0.119144565,0.144399468,0.036938711,0.023541834,0.009041426,NA,0.045372837,0.015927742,0.00787206,0.030797188,0.015919233,0.008262595,0.00539449,0.010394415,0.00494215,0.021175334,0.000830156,0.04571769,0.005334925,0.001123192,0.027737847,0.009720384,0.002177233,0.000884078,0.005307157,0.003568783,0.00308057,0.007931625,0.001170754,0.001315503,0.002774904,0.010032543,0.014042246,NA,0.02898738,0.00371286,0.026284985,0.001896021,0.023293271,0.001246488,0.00095072,0.005763528,0.002525893,0.001169948,0.00437377,0.001465044,0.001719026,NA,0.008052996,0.00064183,0.003219362,0.002434351,NA,0.005031275,0.000505232,0.001272061,0.001544047,0.000644204,0.007406732,0.001133895,0.003245293,NA,0.000712547,0.000356475,0.000340052,0.028820776,NA,0.004161483,0.000978219,0.002078973,0.008772261,0.000272004,NA,0.000514279,0.000545495,0.002319071,0.00291607,0.001699097,NA,0.083311175,0.012871536,0.015278343,0.011906395,0.003771486,0.002432873,0.013822346,0.017979395,0.027201309,0.002276524,0.004825706,0.000369956,0.000206339,0.00779458,0.004370545,0.000806957,0.000248218,0.02356154,0.011239977,0.002267657,0.024935578,0.000932985,0.044426954,0.02090393,0.003910815,0.000210889,0.002157438,0.000638158,0.000738792,0.002493961,0.001035948,0.000155578,0.00126794,0.00069114,0.001512517,0.014130475,0.003929939,0.003493677,0.011273567,0.000203486,0.00070565,0.003529237,0.000886945,0.000316674,NA,0.045126513,0.001109308,NA,0.002033515,NA,0.000481585,0.003072508,0.000374887,NA,0.001204031,0.000786982,0.000544913,0.007585876,0.000732612,0.010429796,0.001381563,0.001953885,NA,NA,0.001909412,NA,NA,0.011342537,0.076682827
188,3,25.46383665,24.03729444,14.49213423,8.219185152,5.413942787,5.372320773,2.874651142,3.478635396,1.03467909,0.460522008,0.401199012,0.989627329,0.443303515,0.429962381,0.205215131,0.006168313,0.270310566,0.455075105,0.189833588,0.162122395,0.128615511,0.099863768,0.251417892,NA,0.171208318,0.026803763,0.05659315,0.11060062,0.073838383,0.057131446,0.056126356,0.007044351,0.013559127,0.082645276,0.014678154,0.077058857,0.016791809,0.01328184,0.03720636,0.024847064,0.021183047,0.037929514,0.003221695,0.040671567,0.020432572,0.080947842,0.02538129,0.013689341,0.02402218,0.022175349,0.000402792,0.045318584,0.01057641,0.005397433,0.028227399,0.019308313,0.012492417,0.004081806,0.006360727,0.014435166,0.012361622,0.016771463,0.009591084,0.006688007,0.000789132,0.034046924,0.004111685,0.000418499,0.001003404,0.005008709,0.005124333,0.006077628,0.019350749,0.002031747,0.00147264,0.00059788,0.004347931,0.009112082,NA,0.005252338,0.000762683,0.000292307,0.000735477,0.010964727,0.001419915,0.000429352,0.00630434,NA,0.001024913,0.000956144,0.002524526,0.001851947,NA,0.000930508,0.000301719,NA,0.001171695,0.002345714,0.002160392,0.00099701,0.001178496,0.00084645,NA,0.004280615,0.003942523,0.003782197,NA,0.000231723,0.000214475,0.000317862,0.000229991,NA,0.00321844,0.000883596,0.000286099,0.000436101,NA,NA,NA,0.005842196,0.002848143,0.000336877,0.000683101,0.003027188,0.00789365,0.023857087,0.020611617,0.008386022,0.009600966,0.01794339,0.006196216,0.020714509,0.001150593,NA,0.000835056,0.000244367,0.000148194,0.01128503,0.0064549,0.002107609,0.000226491,0.029537097,0.011642538,NA,0.039299087,0.001505833,0.01971,0.015023454,0.003822482,0.003818413,NA,NA,0.000429986,0.000371732,0.001916822,0.000177893,0.000791283,0.000563478,0.000198472,0.041588298,NA,0.003380626,0.002919238,NA,NA,0.007676239,NA,NA,0.000502522,0.055886855,0.001113331,0.00482734,NA,0.005473992,NA,0.003793358,0.000391014,NA,NA,0.002024074,0.011675091,0.002362572,0.000381731,0.014868244,0.002309731,NA,NA,0.002851224,0.001337776,NA,NA,0.003220358,0.063171289
197,3,20.85672365,37.56072954,6.246607908,6.652383584,7.233106649,4.208963897,2.742985132,2.36836397,0.852822865,1.026528456,0.751616349,0.867541821,0.41921631,0.275350389,0.274641834,0.020687985,0.195228868,0.37586296,0.199987875,0.07552687,0.104230659,0.065943113,0.15933726,0.001915619,0.111904239,0.0507457,0.038210847,0.059438284,0.040362079,0.147240689,0.045617806,0.006446756,0.01124667,0.063156373,0.021163156,0.062842271,0.020957528,0.029238493,0.030890815,0.011726588,0.067769286,0.018572181,0.014852266,0.013632383,0.039606043,0.028088004,0.021946949,0.025114264,0.020268331,0.005875164,0.002167558,0.065311257,0.038890184,0.007577523,0.02162883,0.044043644,0.017228848,0.007208271,0.006570936,0.008274756,0.01699875,0.006944206,0.02525561,0.007570218,0.012514034,0.005499703,0.01069334,0.005374428,0.002252329,0.005070552,0.007607107,0.000366513,0.006910604,0.002130779,0.004135187,0.005960629,0.00370421,0.008298496,0.001569705,0.006253182,0.00056016,0.001665433,0.005202037,0.004513935,0.002141115,0.003687409,0.003480211,0.001198664,0.00202676,0.001318534,0.002778011,0.002213322,NA,0.001261886,0.003289047,0.001794653,0.003528349,0.015109391,0.000784378,0.001741256,0.001510793,0.007020175,0.000330742,0.004125325,0.003385981,0.004740746,0.000925212,0.001086829,NA,0.001027478,0.000309763,0.000409903,0.000236993,NA,0.003213079,0.000857754,7.60E-05,0.00120301,0.000864547,0.000790404,0.002318436,0.000251106,NA,0.02946713,0.003184225,0.031762995,0.002730494,0.005970125,0.007675771,0.009913929,0.011632723,0.009517649,0.002595321,0.000629957,0.002377604,0.00074811,0.002094036,0.008343785,0.0050585,0.000467099,NA,0.009660091,0.018808853,0.004850681,0.074986322,0.000400516,0.028493049,0.009373016,0.013071382,0.007807255,0.005737106,0.003303474,0.00069044,0.000629774,0.000257151,0.000129698,0.004675003,0.001062833,0.000625793,0.043283956,0.006329516,0.001917226,0.005203498,0.00071586,0.000538721,0.006807608,0.00072017,NA,NA,0.055796895,0.002076432,0.003307236,0.002029244,0.000381853,0.000382474,0.005234543,0.000282005,0.002782248,0.002882687,0.003090177,0.002866909,0.001236611,0.000165119,0.010034456,0.004294064,0.002383156,0.000462643,0.007418281,0.001263566,0.002812745,NA,0.001269446,0.243184175
200,3,32.24875094,26.18121224,6.07302762,6.137522377,5.659071907,5.376850167,2.610116555,3.088887212,1.073723359,1.431875097,0.369701331,0.812771166,0.470308579,0.665942676,0.203570155,0.008280029,0.19043335,0.120358195,0.227378326,0.144152644,0.110560481,0.083271423,0.090205753,0.062948713,0.104284821,0.070957955,0.040945938,0.078528085,0.104216209,0.01560087,0.029304863,0.013967918,0.028827327,0.105185918,0.01771456,0.043234815,0.059129343,0.015583489,0.028831901,0.015181426,0.036800892,0.020117333,0.001591831,0.022049888,0.035072798,0.058530136,0.05455982,0.01679105,0.031085558,0.046527707,NA,0.093746103,0.0254736,0.007158003,0.034284224,0.02615697,0.016451652,0.007682652,0.00846345,0.003781497,0.017935031,0.002546765,0.014164604,0.008266307,0.003875495,0.003801531,0.010067128,0.002734852,0.001796934,0.004641793,0.006208878,0.001546822,0.007554577,0.001614153,0.00268193,0.002916078,0.006264225,0.008559049,NA,0.012365154,0.001450949,0.002416952,0.003718374,0.018009589,0.001909274,0.002423768,0.005359469,0.00043152,0.001207561,0.001804252,0.003152787,0.002155589,0.002603347,0.009138587,0.001779232,0.001770267,0.00233901,0.002672141,0.002170637,0.001123352,0.002969549,0.001309747,0.000252499,0.004105892,0.004508504,0.001593112,0.001484386,0.002109985,0.000518062,0.00042588,0.001115759,0.000504111,0.004543038,NA,NA,0.000925706,NA,0.000291873,0.000389832,0.00106796,0.003924986,0.007609009,0.000524008,NA,0.054271652,0.015752273,0.037542353,0.005593205,0.008892501,0.005318759,0.011716548,0.022729599,0.014549285,0.001857083,0.001628561,NA,NA,0.016264114,0.002931904,NA,0.000255564,0.029889889,0.007849607,0.002563964,0.010593607,0.000936455,0.025478174,0.012658811,0.005469247,0.003696464,0.002636784,0.000371737,0.0017334,0.002828804,0.000216849,0.000105996,0.005114754,0.005925742,0.00080344,0.046459096,0.005136253,0.003059842,0.00444529,NA,0.000255299,0.003439583,NA,NA,0.000405901,0.012761729,0.001243971,0.0037283,NA,0.003094147,NA,0.004409246,0.000253528,0.003402396,0.001622386,0.001829821,0.001414219,0.001087263,0.000152784,0.007861042,0.004852659,0.000920903,0.00012372,0.007010717,0.00223344,0.000226532,NA,NA,0.08713196
202,1,25.03348156,20.24504382,10.18539996,8.110846338,7.359263751,5.299902142,2.87994125,7.825574115,0.953931745,0.871304081,0.677226129,1.073822039,0.545773026,0.293627829,0.310583803,0.0148561,0.238506146,0.428414735,0.24353639,0.184819264,0.254533719,0.101571259,0.19161769,0.062029828,0.177290779,0.105926303,0.079466882,0.090979051,0.068684774,0.109217905,0.0506316,0.009632158,0.016175695,0.065760311,0.022520892,0.091384171,0.034310737,0.044685615,0.015961318,0.025713746,0.072795057,0.034830641,0.014507527,0.016468985,0.068030673,0.061278668,0.02533901,0.01774638,0.015373894,0.011937967,0.000768294,0.06416093,0.006570123,0.032283447,0.023225632,0.085041506,0.010255874,0.013272754,0.007466452,0.016082855,0.018178508,0.010539036,0.02278,0.0039606,0.007029681,0.013439445,0.023523142,0.003464581,0.002030666,0.006585315,0.006938951,0.000861598,0.002403081,0.004427627,0.006538473,0.00711999,0.004081123,0.008045014,0.00120114,0.015140528,0.001848615,0.002995316,0.007707414,0.003291265,0.006370517,0.005321002,0.004264735,0.002780602,0.006731749,0.002085568,0.002071135,0.004107287,0.002638979,0.002346786,0.00418215,0.00739851,0.003532438,0.004057618,0.000979294,0.000542735,0.003474751,0.00139201,0.002819637,0.003003039,0.001711844,0.003870798,NA,0.002836897,0.001115262,0.003166353,0.00030049,0.00057181,0.000617344,0.001334154,0.002760726,0.001043776,0.000417628,0.0001777,0.000489478,0.001205824,0.001790547,0.000845984,0.000778084,0.00032624,0.018945705,0.017974682,0.019179493,0.010875792,0.006221551,0.001961669,0.011943031,0.009775638,0.004232663,0.003371023,0.00113248,0.001353524,0.000623126,0.011335773,0.00500619,0.004893094,0.000775004,0.020643412,0.019277819,0.003686553,0.040137295,0.001665256,0.030648618,0.024663809,0.010748348,NA,0.00487537,0.004203376,0.000711366,0.000343226,0.00110429,0.000823956,0.005118864,0.004110157,0.0026789,0.042181043,0.009186525,NA,0.00799986,0.000799437,0.001101379,0.005784781,0.003562527,NA,0.00045939,0.065789851,NA,0.001065298,0.005127304,0.005714728,0.001087157,NA,0.000689633,0.007192152,0.003132762,0.002513054,0.003810114,0.003760572,0.000642918,0.013824309,0.00350716,0.00561598,NA,0.002946955,0.002606063,0.002432283,NA,0.005057252,0.061295548
28,3,24.65720003,35.41062312,9.13671826,7.969322403,5.286042264,3.841851313,2.030484374,2.840970864,0.898098858,1.445632892,0.275208959,0.631166643,0.302167498,0.05830058,0.264959639,0.00064674,0.123332142,0.20885081,0.177606821,0.072172057,0.040724466,0.084590057,0.030438809,0.044745176,0.06274176,0.050930528,0.028808261,0.041366418,0.036503038,0.04553536,0.046711984,0.011115639,0.014380194,0.037965167,0.043588739,0.059015783,0.010629993,0.034119797,0.013080717,0.013396214,0.05520502,0.016490043,0.01589481,0.021617587,0.029390229,0.060976823,0.006503733,0.005613594,0.015276505,NA,0.000717683,0.019938014,0.011979073,0.011355001,0.02288938,0.015725237,0.004768039,0.001712796,0.002647174,0.009669083,0.007659593,0.008819491,0.000891062,0.003362031,0.015305344,0.009392807,0.007818207,0.001777972,0.000774726,0.004344974,0.005336856,0.00014371,0.002414675,0.002420731,0.002213207,0.003205263,0.001146632,0.003462967,NA,0.000421306,0.001040736,NA,0.005031165,0.005222481,0.00248112,0.001495351,0.001927068,0.001648428,0.001314647,0.000681519,0.000614555,0.001174606,0.000521925,0.001832535,NA,0.002957768,0.000384981,0.002893342,NA,0.001112948,0.000909692,0.000485727,0.000533882,0.002694585,0.001363961,0.002601609,0.000309729,0.000836499,NA,0.000515373,NA,NA,0.00034414,0.000404626,NA,0.00048252,NA,NA,0.000146778,NA,0.001301612,0.000685038,0.000829693,NA,NA,0.015454729,0.000637396,0.006758668,0.004176728,0.007733998,0.017770487,NA,0.006594287,0.001535783,0.000205465,NA,NA,0.000350144,0.000674079,NA,NA,0.002282939,0.00159819,NA,0.047484288,NA,0.009114224,NA,NA,0.00249427,0.003381757,0.000377079,0.000565685,0.000804603,NA,NA,0.000679731,0.000708224,0.000228202,0.022354708,0.003807648,NA,NA,NA,0.001782009,NA,NA,NA,NA,0.073717818,0.00081014,NA,NA,0.001713084,NA,NA,NA,NA,0.000808641,0.003039555,NA,0.010465612,NA,0.008678758,NA,NA,NA,NA,0.001967385,0.000414558,NA,0.001355598,0.074727177
310,3,21.84358766,22.85750895,9.949622243,10.69714068,4.173885599,6.396921576,1.516399712,3.884167983,1.805719711,1.96368178,0.393658103,1.648751683,1.301253206,0.46237341,0.272367091,0.088008729,0.436672945,0.49900832,0.330907038,0.258089055,0.219502211,0.220966161,0.29918811,0.064032473,0.270469377,0.031863516,0.177130784,0.070479277,0.094063339,0.065377139,0.077620103,0.04883269,0.047388621,0.130915131,0.062230549,0.123394763,0.027102965,0.01342768,0.133009845,0.036934929,0.025510693,0.0874358,0.031368303,0.055476495,0.012308571,0.124236986,0.065684387,0.068191177,0.0904125,0.029096468,0.032158113,0.060499111,0.046188543,0.018283115,0.034970344,0.103982056,0.04266241,0.013998078,0.029909774,0.018295767,0.030724887,0.019517533,0.017532886,0.024903425,0.006566631,0.041174964,0.004998036,0.007771228,0.010146804,0.022660508,0.006775199,0.011280371,0.023056317,0.001261419,0.002853981,0.002785482,0.007925033,0.009235359,0.010587977,0.009758224,0.007564287,0.014293941,0.002699633,0.017936647,0.000493387,0.001857771,0.011458395,0.002238037,0.010869742,0.007373069,0.006191426,0.009468507,0.004313413,0.00765375,0.001585567,0.001421749,0.009135232,0.008167037,0.003517096,0.007677788,0.001834818,0.010619425,0.000796389,0.005036171,0.005951049,0.011987405,0.000944465,0.002353526,0.006473734,0.0083203,0.001782604,0.000647644,0.004588852,0.003538784,0.002722406,0.003306179,0.000712745,0.00620209,0.004562104,0.006260286,0.0013404,0.002683909,0.002545105,0.064111996,0.070193716,0.042235876,0.014478109,0.018228895,0.000424293,0.014607696,0.01061816,0.009773587,0.039833913,0.00060828,0.003420945,0.003351543,0.003098334,0.024626901,0.002726924,0.009672737,NA,0.051088259,0.003685179,0.003592643,0.000361451,0.00262752,0.048026614,0.011559606,0.005898636,0.048912214,0.000760387,0.001204307,0.001219453,0.002538599,0.003579449,0.000710504,0.001071521,0.000916053,NA,0.053486607,0.015014891,0.004431613,0.001493067,0.000120442,0.003031823,NA,0.006294264,0.011055357,0.003516915,0.135930517,0.004993698,0.00823915,0.001726919,0.007209685,0.000736042,0.018957256,8.53E-05,0.001705647,0.001505881,0.007173719,0.032797914,0.039866445,0.0016074,0.026772221,0.009585261,0.012425867,0.006226127,NA,0.003944895,0.000358686,0.002843498,NA,NA
323,1,19.11228417,22.92797759,9.279593553,7.248126643,7.364607683,6.675866567,3.19139262,2.867688053,0.663397097,1.147901861,1.242533312,1.261771471,0.979718269,0.266553709,0.825963296,0.157702177,0.241284838,0.644121363,0.324888165,0.195819658,0.136979824,0.446855086,0.157127287,0.088196813,0.083655931,0.298304186,0.040740183,0.128820515,0.090689883,0.397143984,0.215132966,0.047413419,0.039135751,0.084801954,0.048349025,0.092423948,0.039366834,0.186615777,0.068413824,0.097353726,0.168807329,0.040952479,0.135443026,0.006943397,0.096068677,0.018766786,0.048760466,0.056857777,0.064962603,0.009518192,0.136040461,0.002894554,0.022514658,0.09171191,0.03128831,0.048833737,0.020953436,0.071985283,0.021165732,0.024239329,0.019101012,0.017986176,0.03189326,0.023189121,0.042491156,0.011301667,0.025278264,0.044492,0.007725887,0.015224823,0.023726436,0.000225222,0.02375086,0.023950005,0.023596804,0.036888794,0.007967491,0.012557032,0.010948091,0.012652283,0.004273539,0.011022864,0.022315513,0.013891115,0.019736021,0.02586067,0.007903239,0.002155275,0.011437499,0.006905823,0.008843917,0.00774768,0.003598137,0.004048092,0.028073809,0.028425131,0.011203785,0.006779009,0.003390538,0.003054246,0.009837763,0.007572583,0.0121501,0.007496494,0.010011733,0.003370435,0.000207862,0.009552009,0.002453429,0.001581493,0.006383537,0.005195994,0.003084305,0.003438821,0.003626318,0.00808416,0.002967636,0.003978203,0.002616314,0.002337887,0.003296601,0.000971358,0.003390913,0.009021644,0.099835524,0.055542669,0.012483198,0.045027437,0.015134832,0.003978391,0.012740396,0.006586063,0.006786336,0.003731526,0.004814612,0.000843285,0.001895823,0.007812872,0.008221683,0.007011219,0.003086935,0.065511191,0.02431072,0.006778821,0.001686288,0.000723591,0.021301,0.090250261,0.026614039,0.011797275,0.009408286,0.026394228,0.002714008,0.001658502,0.001595903,0.001390953,0.020908347,0.014724331,0.010841191,0.075199784,0.080760814,0.014693707,0.035368904,0.014451352,0.003658444,0.002241509,0.005203509,0.004802401,0.003244936,0.055550184,0.018057379,0.002948473,0.01678116,0.009513871,0.002634162,0.009190918,0.001630979,0.018834233,0.024151029,0.000978798,0.00227138,0.000901732,0.002385231,0.010169358,0.00282598,0.011533502,0.006881775,0.008049591,0.005150153,0.013021641,0.033492056,0.002913529,NA
324,1,24.89953959,12.84586377,10.72423479,10.41954711,7.971825179,7.404103335,1.555430579,2.922880433,1.223340298,3.072524507,0.473365085,1.533099672,1.032775513,0.549922685,0.755374741,0.007315397,0.297514015,0.37486226,0.450995611,0.250171722,0.175106706,0.278596382,0.17953432,0.010144171,0.387300459,0.47994094,0.073584002,0.123176742,0.221515653,0.107871007,0.108623084,0.02053942,0.056130026,0.143768229,0.014747655,0.09691575,0.011863728,0.181790551,0.054326969,0.077803348,0.291323842,0.116041651,0.095839701,0.057354562,0.15736347,0.060956819,0.057967794,0.054425318,0.058328406,0.059257896,0.053281775,0.043416065,0.019455658,0.065619697,0.03621348,0.046198751,0.035095006,0.041506946,0.014867987,0.01591376,0.013537196,0.02232705,0.059074698,0.017889988,0.016542227,0.025825173,0.038886247,0.032572655,0.012370898,0.016049134,0.023509161,0.002012096,0.024980533,0.030918085,0.036830569,0.033048971,0.006888641,0.009330964,0.011831524,0.023472521,0.004114441,0.003174151,0.032784779,0.016580795,0.014527431,0.01567136,0.007280107,0.01014205,0.017994507,0.006831175,0.004573208,0.010542965,0.004946739,0.003915622,0.028866265,0.049799079,0.0127533,0.009656478,0.003642175,0.002512323,0.022560387,0.005895707,0.021436128,0.009777196,0.001813297,0.00312652,0.001720714,0.007779371,0.003674958,0.001178466,0.004303617,0.003929314,0.003018336,0.002502681,0.002803898,0.001337579,0.001138278,0.002382156,0.000678798,0.000475351,0.002052785,0.000836908,0.00480693,0.00062704,0.007808104,0.033463577,0.004558938,0.023167834,0.016176794,0.013436726,0.016915758,0.001338138,0.012636246,0.005509833,0.00282781,0.002036201,0.000245389,0.004680427,0.020475783,0.003079274,0.003730881,0.054891992,0.031861074,0.005381787,0.002546263,0.003844271,0.059159547,0.12018386,0.021709961,0.015299949,0.021785169,0.015437637,0.002345517,0.000425136,0.002118736,0.005567299,0.026394052,0.030979794,0.020878819,0.048206218,0.051104608,0.011461078,0.022188205,0.014680932,0.00953711,0.001573114,0.008844813,0.002612215,0.001403627,0.169084304,0.008210176,0.007067018,0.018775703,0.006178603,0.002042372,0.03620191,0.001316984,0.020755402,0.014974242,0.002381385,0.001923678,0.002411854,0.000312768,0.004422985,0.018229194,0.004015128,0.005987306,0.002471441,0.000573912,0.011854279,0.002681444,NA,0.04312102
