sample,group,X12.0.10.0.12.0.TG,X12.0.12.0.12.0.TG,X12.0.10.0.14.0.TG,X12.0.14.0.12.0.TG,X12.0.16.0.10.0.TG,X10.0.18.1.10.0.TG,X10.0.12.0.16.1.TG,X12.0.16.0.12.0.TG,X16.0.10.0.14.0.TG,X12.0.18.0.10.0.TG,X18.1.10.0.12.0.TG,X18.2.12.0.10.0.TG,X14.0.12.0.16.0.TG,X12.0.18.1.12.0.TG,X18.2.12.0.12.0.TG,X18.2.14.0.10.0.TG,X18.0.14.0.12.0.TG,X16.0.10.0.18.0.TG,X18.1.16.0.10.0.TG,X18.1.14.0.12.0.TG,X18.2.16.0.10.0.TG,X18.2.14.0.12.0.TG,X16.0.14.0.16.0.TG,X16.0.12.0.18.0.TG,X14.0.18.0.14.0.TG,X18.1.16.0.12.0.TG,X18.1.10.0.18.1.TG,X18.1.12.0.16.1.TG,X18.1.16.1.12.0.TG,X10.0.18.1.18.2.TG,X16.0.16.0.16.0.TG,X18.0.14.0.16.0.TG,X18.1.16.0.14.0.TG,X18.1.14.0.16.1.TG,X18.1.12.0.18.1.TG,X18.2.16.0.14.0.TG,X18.1.12.0.18.2.TG,X18.2.12.0.18.2.TG,X18.1.15.0.16.0.TG,X16.0.18.0.16.0.TG,X16.0.18.1.16.0.TG,X18.1.16.0.16.1.TG,X18.1.14.0.18.1.TG,X16.0.18.2.16.0.TG,X18.2.14.0.18.1.TG,X18.2.16.0.16.1.TG,X18.2.14.0.18.2.TG,X18.1.16.0.17.0.TG,X18.1.17.1.16.0.TG,X18.1.15.0.18.1.TG,X18.0.16.0.18.0.TG,X18.0.16.0.18.1.TG,X18.1.16.0.18.1.TG,X18.1.16.0.18.2.TG,X18.2.16.0.18.2.TG,X18.2.16.1.18.2.TG,X18.2.16.0.18.3.TG,X18.0.18.1.18.0.TG,X20.0.16.0.18.1.TG,X18.1.18.0.18.1.TG,X18.1.20.1.16.0.TG,X18.1.18.1.18.1.TG,X18.1.18.0.18.2.TG,X18.1.18.2.18.1.TG,X18.2.18.1.18.2.TG,X18.2.18.2.18.2.TG,X16.0.LPI,X17.0.LPI,X18.2.LPI,X18.1.LPI,X18.0.LPI,X20.4.LPI,X22.6.LPI,X16.0.18.2.PI,X16.0.18.1.PI,X16.0.18.0.PI,X16.0.20.4.PI,X16.0.22.6.PI,X18.0.18.2.PI,X18.0.18.1.PI,X18.0.18.0.PI,X18.0.20.4.PI,X17.0.20.4.PI,X18.0.22.6.PI,X16.0.LPE,X18.2.LPE,X18.1.LPE,X18.0.LPE,X20.4.LPE,X22.6.LPE,X16.0.18.2.PE,X16.0.18.1.PE,X16.0.18.0.PE,X17.0.17.0.PE,X16.0.20.4.PE,X16.0.22.6.PE,X18.0.18.2.PE,X18.0.18.1.PE,X18.0.18.0.PE,X18.0.20.4.PE,X18.0.22.6.PE,X24.0.Cb,X24.1.Cb,X22.0.Cb,X22.1.Cb,X20.0.Cb,X18.0.Cb,X18.1.Cb,X16.0.Cb,X16.0.Ceramide,X17.0.Ceramide,X18.1.Ceramide,X18.0.Ceramide,X20.0.Ceramide,X22.1.Ceramide,X22.0.Ceramide,X24.1.Ceramide,X24.0.Ceramide,X16.0.LPC,X18.2.LPC,X18.1.LPC,X18.0.LPC,X20.3.LPC,X20.4.LPC,X20.5.LPC,X22.6.LPC,X16.0.18.2.PC,X16.0.18.1.PC,X16.0.18.0.PC,X16.0.20.5.PC,X16.0.20.4.PC,X16.0.20.3.PC,X16.0.22.6.PC,X18.0.18.2.PC,X18.0.18.1.PC,X18.0.18.0.PC,X18.0.20.4.PC,X18.0.20.3.PC,X18.0.22.6.PC,X19.0.19.0.PC,PC..O.16.0.18.2.,PC..O.16.0.20.4.,PC..O.18.1.20.4.,d18.1.14.0.SM,d18.1.16.1.SM,d18.1.16.0.SM,d18.1.17.0.SM,d18.1.18.1.SM,d18.1.18.0.SM,d18.1.20.0.SM,d18.1.21.0.SM,d18.1.22.1.SM,d18.1.22.0.SM,d18.2.23.0.SM,d18.1.23.0.SM,d18.1.24.2.SM,d18.1.24.1.SM,d18.1.24.0.SM
995,0,0.05817584,0.201400945,0.055613433,0.28137842,0.10416718,0.050027408,0.01443829,0.29717936,0.193927734,0.091999846,0.273884227,0.123056208,0.16181467,0.670185682,0.351280984,0.100659463,0.219589955,0.379811942,0.595663384,0.383792695,0.261817986,0.168616474,0.369506235,0.392507627,0.138750333,1.835381007,1.033431815,0.155014772,0.819363796,0.489611688,0.413552022,0.284413101,1.441540104,0.118554733,2.982990061,0.679203891,1.312294368,0.60884355,0.039552514,0.557566792,3.586531026,0.79948864,3.237533206,2.145162589,1.239774845,0.290596906,0.601059432,0.111342836,0.033887332,0.20364596,0.518739664,3.370956158,15.79273791,11.26589456,4.49582895,0.283581472,0.298207451,0.428525148,0.111789169,3.160226097,0.261098894,9.948259457,1.871621694,10.43045134,5.13625912,1.666327737,0.003954234,NA,0.003199821,0.004855935,0.00400643,NA,NA,0.014546652,0.021030971,0.007308147,0.009611819,NA,0.057534542,0.022139799,0.003142751,0.005913365,0.000631728,0.000988815,0.001809305,0.068193281,0.029706188,0.021177964,0.006657308,0.002173685,0.061894085,0.074095313,0.016066507,0.01394554,0.032826629,0.005037509,1.246372768,0.314929688,0.026013717,0.102924107,0.027118359,0.014316475,0.011946295,0.010459493,0.004367114,0.002524126,0.001532642,NA,0.00162396,0.002048223,NA,NA,0.002135756,0.001723785,0.000764545,0.005627511,0.006687656,0.013285882,0.026620734,0.049474955,0.018397085,0.029842969,0.000910906,0.003353277,NA,0.000411003,0.262631384,0.38454442,0.166988973,0.001981121,0.053978438,0.162874554,0.010910705,0.826983482,0.644258036,0.067236295,0.053141344,0.062033304,0.010842348,0.021214165,0.004197016,0.013793625,0.014100603,0.050217589,0.016302804,0.414150268,0.016674589,0.023695714,0.365963304,0.579873214,0.047970107,0.295126071,1.508394643,0.012850714,0.068171786,0.072283125,0.462553393,0.441844018
998,0,0.039134131,0.140064303,0.052462248,0.235074746,0.088863421,0.031111816,0.014474206,0.284797054,0.191659265,0.100674951,0.203990546,0.120970056,0.194351109,0.55127716,0.36037037,0.113625279,0.330468409,0.581810579,0.615074629,0.425910168,0.318867882,0.208334732,0.718202494,0.79666159,0.260725611,2.209266645,0.69649708,0.160914843,1.146818468,0.388671188,0.700282728,0.521460531,1.939709925,0.15740381,2.494819277,1.119869002,1.334285594,0.711903424,0.057300895,0.763428569,4.563132613,1.036631302,3.567041872,3.303055019,1.657182708,0.443200027,0.948335729,0.123381079,0.040593312,0.2186801,0.436657373,4.416485317,13.31182605,11.42148469,6.300263852,0.409780827,0.433574552,0.398852097,0.096440922,2.233764749,0.148459442,6.09641294,1.741832269,8.21051089,5.038014165,2.022885566,0.003969,NA,0.004986509,0.006955676,0.007795133,NA,NA,0.025291833,0.0400181,0.019430057,0.013650882,NA,0.079121606,0.031721946,0.004204038,0.01108371,0.000577459,0.001540476,0.003066716,0.059383914,0.024374308,0.012499697,0.007974529,0.006606007,0.062247964,0.078027149,0.022104027,0.019955077,0.036539152,0.009547602,0.970208145,0.242696946,0.022912229,0.109015724,0.059168552,0.024938742,0.017392154,0.01262588,0.007279907,0.004443791,0.004012248,NA,0.000618441,0.003340649,NA,NA,0.003575871,0.003143318,0.001503519,0.009844514,0.007174581,0.020442183,0.025297826,0.032277434,0.011698575,0.014732593,0.00080091,0.002397629,NA,0.001041455,0.209044072,0.288064344,0.124224434,0.002177556,0.047274706,0.115559864,0.010237615,0.656686425,0.414282624,0.042499222,0.049626326,0.047652923,0.012632294,0.028725081,0.004253989,0.009755308,0.018067262,0.020588986,0.003709591,0.171442805,0.005990824,0.011983928,0.266653303,0.397501086,0.030979005,0.168495204,1.004991855,0.011668371,0.085963439,0.06059457,0.266720905,0.454484796
1210,0,0.086215432,0.241087166,0.090799063,0.356257007,0.148059105,0.055070304,0.019030211,0.449568724,0.279618123,0.13384887,0.373560947,0.199108181,0.265742581,0.805619615,0.429879726,0.123326151,0.404870969,0.717725808,0.785557645,0.62404112,0.410033687,0.27713884,0.568890333,0.507801438,0.235192245,1.321459582,1.276271074,0.322486352,1.318053758,0.530405507,0.751538669,0.307339761,1.850510612,0.289283988,3.538317076,0.924921594,1.778487747,0.873314041,0.057405305,0.699882041,3.936072131,1.564126972,4.358374636,3.054935492,1.93419376,0.731417808,1.029618773,0.087187123,0.272126292,0.225736422,0.335038824,2.553386244,10.27400571,9.913989532,5.825528876,0.422302504,0.568644956,0.196104775,0.054909337,2.317520686,0.30827808,8.806655164,1.531403583,7.964327248,5.095975928,2.210418819,0.003388332,NA,0.002127043,0.001842735,0.004588474,NA,NA,0.019939489,0.018232855,0.005093525,0.008745037,NA,0.039148204,0.01249687,0.001648466,0.009096322,0.001627193,0.002584478,0.006488761,0.021746993,0.013361387,0.010026718,0.005446721,0.002597701,0.012543217,0.031284314,0.021453292,0.018652938,0.007423466,0.002350695,0.201070698,0.069251372,0.012487444,0.026447132,0.009486284,0.011980646,0.017593092,0.008279618,0.004691543,0.003918515,0.003773557,0.001941421,0.00187198,0.004874701,NA,NA,0.002750562,0.00264634,NA,0.006054239,0.022705586,0.012701783,0.054580623,0.029154965,0.00738514,0.020200586,NA,0.001498522,NA,NA,0.114641297,0.191193217,0.155752968,0.003001709,0.025117362,0.065742045,0.013517087,0.318955511,0.208261197,NA,0.029108828,0.056719885,0.011676075,0.013718185,0.006777845,0.016675362,0.018666165,0.0349762,0.007348429,0.243189426,0.008428668,0.014355471,0.326757007,0.324487481,0.025870264,0.097563292,0.446634015,0.016390803,0.033403332,0.058046603,0.493638105,0.174509925
1211,0,0.105180852,0.299624037,0.126810173,0.43011601,0.149914221,0.032307545,0.014155368,0.639662602,0.47865909,0.185806756,0.369240907,0.131088886,0.47080893,0.744887344,0.2205945,0.071580664,0.606631739,0.968729753,0.717574808,0.792615311,0.233874562,0.229197071,0.765867084,0.668304398,0.378055408,2.749060667,0.907521081,0.235373115,0.902668027,0.267196357,0.909665454,0.505369697,2.676854247,0.293671208,3.474774059,0.925265451,1.123601112,0.381269459,0.051802275,0.674574493,5.425388226,1.243798842,4.907541039,2.555252015,1.583449915,0.38677711,0.533447184,0.114577217,0.289470244,0.164050778,0.303210532,3.882443128,13.82593676,8.85588287,2.698749421,0.303432493,0.374482707,0.590191548,0.13418506,4.760896046,1.211056404,8.646712485,1.806941199,6.47036234,2.196038245,0.825771576,0.00992446,NA,0.004526207,0.005620102,0.009393642,NA,NA,0.039547,0.050063889,0.019961444,0.0130262,NA,0.060061222,0.032889,0.005590556,0.009387778,0.006716244,0.004172644,0.010999311,0.042497778,0.020590956,0.0314972,0.007486869,0.003413804,0.032322111,0.052849667,0.028980111,0.030425333,0.020240333,0.004230233,0.469862222,0.161907556,0.032934,0.052428778,0.020252778,0.026735378,0.0344182,0.019012022,0.010577849,0.00963786,0.005604431,0.003327587,0.003208564,0.006402167,NA,NA,0.004897078,0.008005933,NA,0.02407,0.039630556,0.021105111,0.076761067,0.047520733,0.0219366,0.050449311,NA,0.003931056,NA,NA,0.281524889,0.437767556,0.303345333,0.008812107,0.051129867,0.140181867,0.034056444,0.676476,0.478417333,NA,0.056742,0.111958222,0.0328276,0.040020444,0.026403556,0.036722,0.046969689,0.057801333,0.011630969,0.304893333,0.011035093,0.026589867,0.460095111,0.639752,0.0526048,0.23568,1.179649778,0.042467644,0.075706667,0.099375911,0.94016,0.371551111
1215,0,0.092893185,0.276427717,0.106246027,0.438400812,0.157039097,0.035553872,0.016080788,0.630701003,0.419330937,0.179323636,0.367131943,0.22709952,0.457529636,0.67555107,0.395034285,0.121331959,0.633697557,1.123707877,0.742241597,0.587914137,0.425098076,0.327618689,0.794941655,0.645890094,0.335939286,2.698903158,0.741426142,0.175660963,1.418215132,0.383028418,1.005682935,0.439491361,2.184104947,0.185955355,2.474151758,1.386785698,1.481575063,0.893778824,0.084786768,0.725156325,4.904524347,0.96223781,3.282209478,3.689937363,1.858826517,0.528769031,1.115848062,0.118026907,0.192791429,0.220155374,0.316315294,3.151589183,11.25358438,9.88175198,6.20886059,0.548281021,0.636173399,0.246027918,0.07546601,1.993386544,0.242427141,6.470395923,1.576344779,7.148992671,4.668729908,2.216919673,0.007789682,NA,0.004740901,0.006981979,0.010677794,NA,NA,0.047320022,0.054193386,0.01829583,0.020350493,NA,0.085498117,0.040519372,0.00953472,0.013730381,0.003302065,0.005444475,0.008613646,0.062260197,0.024284879,0.023283484,0.009861874,0.004515495,0.036821031,0.057028924,0.031986323,0.033444888,0.024904709,0.00456643,0.582913453,0.185788117,0.023361256,0.0698887,0.0245213,0.031823395,0.033381444,0.015205238,0.01137487,0.008258017,0.008482043,0.003804001,0.003667939,0.009997265,NA,NA,0.006264525,0.006406204,NA,0.015073991,0.026085404,0.027303498,0.080787848,0.0577463,0.014685296,0.029694659,NA,0.005543073,NA,NA,0.31432574,0.443058027,0.279050045,0.004799115,0.04948278,0.12982843,0.01790435,0.634923767,0.53044843,NA,0.05343417,0.112597937,0.018862709,0.037332565,0.013586583,0.032880915,0.032496646,0.085252843,0.015856789,0.56508861,0.024327605,0.030427265,0.692887534,0.732690404,0.075868305,0.213485919,1.37741704,0.044856484,0.145582063,0.155041076,0.813235157,0.618831928
1235,0,0.44372234,1.388917208,0.438227326,1.884834669,0.604946936,0.064799121,0.030654969,2.068272032,1.594184488,0.494405581,0.492980782,0.155391775,1.398345811,1.151250368,0.344954727,0.105103393,1.418794467,2.359027309,0.932110431,0.954570923,0.308566027,0.261525108,1.898106778,1.331594909,0.899410596,1.001954154,0.935458486,0.286447847,0.999371798,0.251515476,2.583572177,0.968083251,2.540948288,0.310657435,2.986164491,0.806746052,0.840767092,0.253396692,0.046115925,1.903256477,5.696076937,1.707207607,4.423786136,2.729039898,1.112605109,0.500983083,0.351577269,0.098437311,0.715943206,0.188172683,0.763566656,3.085915501,12.81734418,7.839552583,2.192510384,0.202747981,0.2603105,0.228646611,0.069327252,1.9687162,0.363813433,6.297615764,0.8759592,4.158013653,1.22872105,0.384256084,0.007344438,NA,0.003670974,0.003255657,0.008122425,NA,NA,0.040781432,0.027977027,0.010155681,0.004376481,NA,0.032066189,0.012140392,0.003460622,0.011830135,0.0062892,0.004641259,0.006612678,0.017986897,0.0086418,0.042372681,0.004225782,0.000230346,0.014175081,0.032856811,0.027690568,0.032368573,0.004803243,0.001252127,0.199204054,0.083164135,0.017478486,0.032650865,0.010563811,0.009833893,0.026562454,0.005371262,0.008785408,0.004909622,0.0031914,0.001019625,0.000983154,0.003309592,NA,NA,0.003178524,0.002082357,NA,0.010599324,0.019770486,0.014135189,0.064706789,0.023793178,0.008063183,0.041490551,NA,0.001244535,NA,NA,0.124246378,0.217079351,0.305452216,0.011772292,0.02614307,0.073540346,0.0336156,0.349505514,0.230185946,NA,0.03601693,0.073397546,0.022737211,0.016858735,0.022278,0.032405838,0.0333732,0.034400822,0.007133565,0.214502919,0.011985859,0.014434249,0.342863351,0.390475459,0.038136389,0.11949613,0.556854486,0.041622422,0.038346811,0.071596281,0.593708108,0.175905081
1243,0,0.089044113,0.256995464,0.079869003,0.359955144,0.133829477,0.039568181,0.014324295,0.445617835,0.256150108,0.117014755,0.257649575,0.166382593,0.252476738,0.615307939,0.34825875,0.099834175,0.377638319,0.668662344,0.639236581,0.466469938,0.403193,0.226752986,0.517523867,0.359391574,0.218869469,1.247467555,0.858105126,0.212381019,1.244252433,0.481436888,0.830286925,0.249086077,1.611885068,0.22488027,2.660033502,0.978062458,1.59277911,0.969498036,0.036313239,0.681910866,4.112400449,1.364948873,3.546566594,3.477552325,1.790047205,0.784101874,1.205744873,0.08363199,0.205856537,0.196109542,0.28670024,2.439243275,9.869040447,9.648324131,7.337685758,0.86980152,1.058717688,0.171876018,0.072196132,2.066871106,0.324150874,6.697063348,1.907029624,8.352389527,6.341552095,4.502003089,0.011503227,NA,0.00692325,0.006129205,0.009886309,NA,NA,0.036620942,0.044376623,0.008929227,0.024947825,NA,0.0836025,0.026302208,0.006540049,0.025933442,0.00496874,0.007688562,0.021849877,0.066685636,0.049194662,0.042919422,0.015552058,0.010658649,0.119897435,0.235145455,0.088284643,0.079172416,0.038082857,0.009829286,0.980419481,0.463896429,0.051325714,0.129946364,0.065304058,0.088046571,0.093832714,0.033944377,0.020284227,0.010527791,0.007071277,0.013027558,0.012561584,0.063675877,NA,NA,0.017436429,0.014823896,NA,0.030680357,0.106749838,0.078693604,0.250405909,0.083315571,0.030931013,0.0572985,NA,0.005852992,NA,NA,0.83643039,1.182387273,0.983456883,0.015966818,0.107785364,0.307216753,0.042425065,1.357651169,0.897160519,NA,0.091903091,0.261192857,0.042759701,0.062511273,0.012990678,0.030394636,0.038698052,0.135558701,0.044419481,1.535127273,0.044733506,0.06552187,1.162958961,1.340644675,0.084844831,0.449934545,2.055942857,0.064642987,0.176456104,0.341504416,1.648332468,1.174146234
1247,0,0.08613755,0.23143481,0.080481655,0.283389717,0.115780165,0.033296227,0.011293213,0.392867562,0.215162501,0.102790183,0.229308515,0.145068814,0.210702804,0.537724249,0.282534931,0.082462348,0.314896291,0.578957306,0.619663183,0.370859026,0.38157209,0.206470296,0.362296106,0.2641539,0.141598209,1.840914783,0.752926916,0.180216701,1.054097683,0.381304734,0.586777152,0.178056515,1.246330336,0.175662864,2.350560388,0.780164583,1.340545047,0.841380296,0.041223894,0.398842276,3.796102245,1.119945055,2.984783797,3.073337592,1.506983506,0.654758351,0.948661556,0.092915587,0.167382363,0.168971436,0.161214349,1.872871971,13.03115222,11.92633223,7.557134426,0.647001264,0.716513797,0.127622901,0.051439274,1.579182149,0.263011675,8.100004962,1.420274843,9.29946643,6.737870613,3.56515947,0.00317655,NA,0.00420548,0.003724221,0.009479679,NA,NA,0.031459133,0.025894133,0.006745982,0.013813393,NA,0.058021913,0.020533546,0.005019107,0.020512117,0.001012101,0.004534247,0.023145199,0.063592179,0.043870362,0.032836913,0.016062077,0.011676199,0.08532199,0.147365816,0.070910434,0.067611398,0.032529107,0.008729342,0.728166582,0.319928571,0.030818342,0.09316102,0.06295523,0.067686367,0.08278627,0.026550444,0.014259964,0.010148639,0.005556003,0.00866717,0.00835716,0.046074719,NA,NA,0.015867781,0.012375306,NA,0.025821046,0.087944541,0.053467117,0.200545714,0.064267668,0.025422153,0.04694625,NA,0.004773733,NA,NA,0.523666224,0.827734592,0.810067959,0.00983317,0.076902429,0.244987347,0.028395612,0.989671224,0.603520408,NA,0.077420571,0.205222959,0.030275541,0.047612449,0.011707316,0.0238815,0.031621837,0.090792367,0.033612367,1.008014694,0.028996898,0.05728849,0.733466327,0.818507755,0.068558327,0.276563265,1.422502041,0.053361061,0.122693878,0.237268776,1.20421102,0.833909388
1251,0,0.081824444,0.211698686,0.079199331,0.293477241,0.125384135,0.033127016,0.011953852,0.416464534,0.218439731,0.125347659,0.235723586,0.100268478,0.239996012,0.559145467,0.193467626,0.060405831,0.393149156,0.741291338,0.818526836,0.439628123,0.335752027,0.160195412,0.438951548,0.361597208,0.164320757,2.145744261,0.919836652,0.234057445,0.956265826,0.302489226,0.734996245,0.240414901,1.617709498,0.258095288,2.708349088,0.684164839,1.063694238,0.421127609,0.044371346,0.56917055,5.433312514,1.74815324,3.950435674,3.320514535,1.334748004,0.730701462,0.524834268,0.109997045,0.186205324,0.240329005,0.221619047,3.106599034,14.23491167,11.83477505,5.175037199,0.295739944,0.344361596,0.193300541,0.0616472,2.376933027,0.369571385,9.621490911,1.41982001,8.30246299,3.88295463,1.239721514,0.003551967,NA,0.00298279,0.004288159,0.008179174,NA,NA,0.018759829,0.024500776,0.006687321,0.005285124,NA,0.054545311,0.017498152,0.006142547,0.014635481,0.000792661,0.001655986,0.018657587,0.044988913,0.03122141,0.023760643,0.011881994,0.00647005,0.048063354,0.120493789,0.061018742,0.057401832,0.019317391,0.005933185,0.507046118,0.205867081,0.027754938,0.050119565,0.039280435,0.025825984,0.036717149,0.012504773,0.005915515,0.004499089,0.002499086,0.004686473,0.004518846,0.02358028,NA,NA,0.008761398,0.006314255,NA,0.012933307,0.06887795,0.024666475,0.139179783,0.039555727,0.015717661,0.031555696,NA,0.003235373,NA,NA,0.293309627,0.518011118,0.579054969,0.004639964,0.041997913,0.131578882,0.017509733,0.611935714,0.343114472,NA,0.048031826,0.12189,0.022549752,0.019905708,0.010723882,0.031937478,0.024800404,0.053502484,0.020721168,0.479190932,0.014641714,0.031336547,0.461453292,0.461421615,0.050740472,0.190300621,0.73378882,0.04127128,0.062136447,0.155766708,0.713289689,0.414132298
1259,0,0.120767157,0.362928554,0.1385987,0.498181319,0.196587718,0.043720201,0.023882532,0.730506477,0.50047465,0.212313159,0.424642443,0.174311056,0.52713462,0.722399194,0.25085097,0.086189821,0.859999041,1.515076435,0.911312317,0.703586715,0.354194188,0.220870149,1.055890697,0.756198948,0.449537624,3.096964045,0.863250912,0.243027666,1.095531278,0.260035043,1.545167443,0.483767377,2.989034166,0.355995707,2.805576662,1.12079375,0.910165651,0.364585843,0.085003739,0.840514687,7.714191395,1.996407148,4.535599107,4.461245024,1.394488445,0.704661714,0.503171105,0.168626999,0.275970109,0.25820217,0.230890034,4.583974053,11.79838059,9.317014607,3.633943863,0.304918035,0.339645871,0.284390933,0.076765664,2.424776254,0.348834423,6.493709423,1.16807578,5.175312977,2.156089262,0.751146454,0.007198614,NA,0.004999979,0.005016721,0.010386973,NA,NA,0.074184315,0.10475504,0.032902984,0.019796226,NA,0.109260605,0.047323306,0.012256935,0.013011895,0.009150617,0.005733629,0.006295144,0.070442637,0.034149048,0.024960339,0.02028646,0.006605949,0.055644315,0.094737702,0.024752661,0.032252661,0.034934879,0.008397169,0.778122581,0.23478629,0.032052702,0.115089073,0.038730242,0.012331169,0.014851241,0.007595806,0.003068463,0.005951431,0.003632744,0.002092769,0.002017914,0.007191581,NA,NA,0.006523887,0.006688125,NA,0.019126815,0.037027258,0.024551129,0.053432298,0.056645565,0.016679903,0.035263403,NA,0.011825356,NA,NA,0.357887903,0.430597742,0.223245,0.015958234,0.086906468,0.191720806,0.033369823,0.886828065,0.297632903,NA,0.090604161,0.074903371,0.027057194,0.028320919,0.021200032,0.035888661,0.042869952,0.027296419,0.008809606,0.156948194,0.008263974,0.017563355,0.22833,0.358359677,0.022833677,0.209070968,0.764099032,0.033273677,0.041502194,0.093268548,0.35234129,0.199295806
1260,0,0.049631123,0.121337926,0.046393913,0.159175555,0.078233092,0.041193832,0.011851668,0.198688235,0.111166597,0.08363963,0.275532062,0.167367742,0.108675887,0.399083048,0.248642774,0.078499554,0.223492609,0.411897641,0.658039535,0.271583947,0.375938469,0.143774651,0.331138244,0.324808241,0.117896292,0.931275141,1.031208628,0.195221175,0.928874947,0.584935332,0.577907646,0.207390971,1.144770333,0.179444987,2.63050038,0.730014834,1.558091818,0.961735226,0.031197432,0.606465882,3.53275962,1.312631335,3.296350715,2.941813634,1.692624707,0.741049623,1.041684049,0.077866961,0.174249992,0.187125607,0.307276657,2.53210261,10.55861464,10.49047355,7.426056805,0.454918061,0.563231886,0.19913878,0.059606165,2.468985653,0.374402751,9.664847614,2.108285363,9.104768525,7.20464911,4.147768565,0.002808758,NA,0.004918056,0.001616817,0.004912059,NA,NA,0.022991277,0.020967626,0.006178478,0.015860558,NA,0.050691799,0.012608903,0.002125063,0.010247752,0.002450827,0.002557446,0.008428619,0.026828633,0.015024712,0.016023755,0.004161289,0.003502918,0.024355845,0.055360683,0.030478705,0.031960424,0.012066421,0.003927,0.359930935,0.120836331,0.016639317,0.03259214,0.020097572,0.022369371,0.023539435,0.007877234,0.006032273,0.004680256,0.00399584,0.003223985,0.003108668,0.003190322,NA,NA,0.002115205,0.002559772,NA,0.007322212,0.016445773,0.016426295,0.065340216,0.041942169,0.009807216,0.029817205,NA,0.000828197,NA,NA,0.172731583,0.254445324,0.25099964,0.005054245,0.04408459,0.082044324,0.012447173,0.506762806,0.257004173,NA,0.035952151,0.067960252,0.014950748,0.025529719,0.002251841,0.011446058,0.014834439,0.025590173,0.010902561,0.287008058,0.009679856,0.016534101,0.326062014,0.380346475,0.025628978,0.129708777,0.684192086,0.018724446,0.047490475,0.066300129,0.541717122,0.317731942
1264,0,0.134602706,0.444998017,0.171526509,0.713683483,0.233108451,0.031366717,0.016420161,1.047324203,0.840499675,0.247749381,0.194381323,0.201694812,0.851520002,0.7213305,0.393353391,0.116093883,0.946365832,1.635928876,0.682981283,0.720924688,0.353349224,0.388826053,1.159290219,0.794237128,0.577178534,2.765303155,0.623288902,0.167355524,1.305471243,0.28391609,1.727414077,0.654168644,2.50822137,0.224263022,2.232459561,1.393380227,1.217435443,0.743815011,0.059647996,1.094664687,6.225153229,1.031522905,3.415603905,3.726113351,1.617058627,0.488792721,1.000364167,0.117478716,0.354278786,0.18784268,0.406653874,3.457263024,12.89378268,9.335700785,4.938526873,0.44677598,0.487293754,0.254504879,0.077702817,1.79212838,0.297751737,5.392275207,1.188318445,5.352112519,3.269828693,1.625631401,0.003745108,NA,0.00100198,0.000856396,0.001376941,NA,NA,0.027215547,0.024530325,0.012368964,0.010527604,NA,0.029047322,0.011138831,0.004065444,0.006561723,0.003271749,0.001836484,0.004111083,0.018586491,0.013508139,0.012751402,0.00255358,0.00414187,0.023593624,0.043939038,0.019120962,0.023216964,0.010055902,0.002714201,0.274231509,0.078846302,0.013884896,0.021622589,0.015615533,0.020851607,0.013890861,0.013236479,0.00563549,0.007457033,0.006301319,0.004116233,0.003969002,0.006070074,NA,NA,0.005983447,0.004738411,NA,0.013149852,0.018246257,0.015762115,0.031804314,0.022813154,0.006072896,0.014984432,NA,0.000995199,NA,NA,0.115809941,0.198476095,0.125219822,0.004946879,0.020421692,0.053204237,0.01417516,0.272284615,0.234480178,NA,0.01834642,0.040173213,0.014074615,0.016638408,0.009952598,0.010505716,0.013823219,0.049710568,0.004919503,0.229190414,0.008407385,0.005394291,0.32922,0.339797396,0.031722178,0.082278817,0.675285444,0.014761846,0.058839337,0.043365373,0.332902012,0.273636213
