"pid","X983","X956","X945","X909","X924","X901","X931","X990","X985","X987","X966","X943","X938","X913","X994","X908","X989","X995","X971","X946","X965","X986","X936","X921","X993","X932","X979","X998","X911","X954","X717","X719","X759","X663","X667","X601","X638","X736","X770","X729","X767","X699","X762","X635","X665","X720","X19","X194","X90","X203","X137","X57","X151","X185","X197","X202","X28","X94","X119","X129","X49","X76","X15","X188","X186","X200","X147","X187","X190","X71","X1637","X1640","X1661","X1537","X1559","X1594","X1603","X1632","X1525","X1586","X1589","X1643","X1652","X1677","X1681","X1686","X1695","X1502","X1503","X1645","X1675","X1679","X1507","X1508","X1542","X1558","X1538","X1696","X1701","X1657","X1558.1","X1335","X1336","X1345","X1210","X1277","X1326","X1331","X1304","X1325","X1260","X1307","X1235","X1306","X1243","X1211","X1310","X1312","X1251","X1247","X1353","X1280","X1259","X1264","X1270","X1215","X1272","X1291","X1409","X1290","X1410","X348","X338","X341","X359","X305","X318","X339","X346","X310","X327","X343","X349","X355","X309","X312","X323","X324","X382","X389","X394","X399","X344","X350","X357"
"Q9NZH0",5.7302e-05,5.08556e-05,4.89262e-05,4.10737e-05,8.88483e-05,8.58789e-05,2.69415e-05,5.99379e-05,1.89387e-05,2.43702e-05,3.67333e-05,2.82818e-05,3.47648e-05,5.62389e-05,3.25426e-05,2.80072e-05,7.99395e-06,5.5207e-06,6.16232e-05,3.69184e-05,3.1375e-05,4.13319e-05,6.50454e-05,3.58725e-05,4.81847e-05,2.08912e-05,9.89046e-06,3.1035e-05,4.35226e-05,1.99736e-05,NA,0.007667894,0.01579598,0.006447736,0.009079618,0.010379291,0.010192785,0.019079194,0.017539121,0.017018116,0.018226361,0.007982995,NA,0.01557881,0.013010177,0.020004468,0.001161384,0.00408222,0.005073156,0.001771888,0.001835957,0.003912631,0.002185978,NA,0.000381853,0.005714728,0.001713084,0.001553868,0.00207888,0.001554947,0.003881939,0.001707529,0.006290681,0.005473992,0.001616739,0.003094147,0.000836271,0.00345854,NA,0.006817189,0.016055061,0.004353607,0.006841656,0.006961581,0.014779112,0.010192199,0.003916431,0.011545699,0.004113439,0.007434112,0.004566286,0.006258512,0.002238517,0.009859971,0.005512206,0.014305127,0.009535447,0.007141076,0.016881904,0.010772515,0.00643439,0.009670712,0.005600422,0.006499993,0.016613368,0.005470337,0.008719186,0.00293944,0.007360143,0.005722543,0.005470337,0.007233371,0.0070169,0.013751026,0.010912295,0.013212212,0.005600417,0.006636625,0.008974818,0.00684747,0.004604376,0.009614065,0.004046316,0.008202229,0.011151036,0.00585125,0.015861463,0.013364855,0.019997077,0.029415458,0.00752639,0.00659537,0.01350491,0.010938367,0.014770706,0.006972162,0.007715795,0.002813583,0.009945994,0.014705907,0.005726775,0.00542969,0.001948213,0.012003557,NA,0.016268091,0.00742921,NA,0.01334455,0.007209685,0.007119605,0.000918721,0.014556013,0.013021954,0.008568244,0.004981905,0.009513871,0.006178603,0.00815648,0.013568145,0.011265101,0.004312151,0.016045526,0.029565948,0.008504437
"P08294",NA,NA,NA,3.03538e-05,NA,1.11658e-05,3.51339e-05,NA,9.02636e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005928564,0.011858139,0.002049035,0.001766428,0.002933135,0.015053557,0.007755078,NA,0.001936293,0.001451599,NA,0.003426106,0.017486466,0.003703598,0.002198531,0.001289671,NA,0.001103839,NA,0.003178242,NA,NA,0.018732519,NA,NA,0.000746508,NA,0.001002168,0.006517019,NA,0.000995318,0.003085552,NA,NA,NA,NA,NA,0.000437177,NA,0.000447463,NA,NA,NA,NA,0.000640387,0.001200442,NA,NA,NA,0.000749719,NA,NA,NA,0.004447986,NA,NA,NA,0.001138803,0.000579296,NA,NA,NA,NA,NA,NA,0.000958509,0.0008541,NA,NA,NA,0.001669607,0.001291544,0.002136499,NA,0.001513192,0.00129599,0.001971506,0.001119129,0.002203002,0.003184205,0.004055042,0.001592687,0.001636155,0.003555951,0.006829435,0.003659157,0.003909707,0.004656464,0.000805938,0.006459184,0.005355812,0.00819455,0.002618845,0.004390177,0.002320086,0.001397002,NA,0.002833747,NA,0.004306246,0.003573495,0.000901462,NA,0.002047672,0.001546803,0.000778038,NA,0.016606621,0.003548973,0.003785399,0.00247073,0.000629203,0.002006953,0.006653363,0.003658632,0.000999877,0.000905084,0.00314535,0.006045703,0.001125605,0.000679061,0.005844752,0.000465597
"O15498",1.51355e-05,2.65172e-05,NA,2.34566e-05,2.54658e-05,2.60188e-05,1.52995e-05,2.79495e-05,3.7438e-05,4.26839e-06,2.0384e-05,4.18312e-06,5.28276e-05,8.47747e-05,NA,7.39354e-06,NA,4.30444e-06,8.07335e-06,NA,7.89973e-06,NA,NA,1.02927e-05,2.42642e-05,3.67277e-05,4.87801e-06,NA,2.93672e-05,6.49329e-06,0.007653533,0.002995673,0.003750445,0.001266295,0.002695264,0.001549983,0.001328915,0.000947508,0.000904201,0.004266941,0.00092009,0.004229031,NA,0.002194663,0.002080284,0.001826672,0.000762287,NA,0.001380118,0.000773457,0.000759786,NA,0.000878047,0.000481585,0.000382474,0.001087157,NA,0.001004135,0.000659202,NA,0.000820628,NA,NA,NA,0.003234752,NA,NA,0.002094578,NA,NA,0.003354461,0.000554687,0.000815758,0.003144195,0.002046494,0.001918212,0.00822532,0.00049286,0.002555284,0.002441855,0.00074268,0.002268807,NA,NA,0.000628959,0.000388989,0.000529868,0.000770638,0.006070223,0.000648785,0.000721481,0.000980826,0.00224613,0.00189447,0.000812054,0.001065609,NA,0.000498547,NA,NA,0.001065609,0.001263537,0.000450362,0.001443142,0.001716095,0.001364497,0.000820364,0.000880043,0.001696753,0.002791178,0.000621222,0.000243264,0.000256143,0.000595567,NA,0.000291122,0.00120042,0.000858394,0.000325039,0.001695985,0.000892202,0.003048791,0.00284906,0.001272143,NA,NA,NA,0.00053263,0.000238085,0.000846711,0.000504783,0.003374808,0.002913759,0.000675807,NA,0.002591963,0.000762537,NA,0.002393692,0.000736042,0.002684663,0.002389326,0.004298519,0.002421337,0.00753679,0.002501066,0.002634162,0.002042372,0.0025299,0.004700303,0.001211904,0.002108122,0.001351875,0.006759177,0.005295175
"Q9P2X0",3.89616e-05,3.66123e-05,4.06824e-05,NA,NA,0.000114661,5.88092e-05,3.55421e-05,2.0751e-05,3.13894e-05,NA,2.12462e-05,NA,NA,2.55076e-05,2.54418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58999e-05,NA,NA,NA,0.04824318,0.004300357,0.023028742,0.005615914,0.016976437,0.036448091,0.030691833,0.018745217,0.005848607,0.008505117,0.026529243,0.035525293,0.050905915,0.066808837,0.031086509,0.021761004,0.010484166,0.004918495,0.009576487,0.006134859,0.004339912,0.004081307,0.004406731,0.003072508,0.005234543,NA,NA,0.005153328,0.004790787,0.002227965,0.010138602,0.003048852,NA,0.003793358,0.005291744,0.004409246,0.004431114,NA,0.00779183,0.020187695,0.01968521,0.013907087,0.021124019,0.001502593,0.014514931,0.012964921,0.027207,0.027193252,0.013818528,0.012730828,0.020438671,0.013348784,0.014318098,0.00677947,0.01689297,0.002463478,0.013605502,0.022511792,0.009553646,0.015535506,0.018626872,0.017844515,0.00930363,0.013881895,0.019490829,0.007483622,0.016829189,0.016600721,0.013461793,0.01682027,0.007483622,0.021882046,0.016023826,0.019138049,0.03122083,0.015472882,0.013814485,0.017080846,0.019105732,0.018296934,0.035237261,0.031152905,0.015044087,0.015531051,0.02304129,0.019326794,0.037057523,0.024291604,0.006422644,NA,0.019643022,0.019367133,0.029364495,0.017506587,0.018845946,0.003417954,0.014440328,0.014475723,0.019595695,0.02511924,0.017091403,0.003246001,0.016601525,0.025997172,NA,0.030583496,0.003329343,NA,0.029431166,0.018957256,0.010844141,0.033248902,0.03713025,0.032324189,0.005090108,0.014998764,0.009190918,0.03620191,0.023088091,0.003881414,0.004862972,0.022571994,0.005610337,0.014914687,0.004898372
"P17066",9.59036e-06,1.65073e-05,6.83866e-06,6.42103e-06,1.00294e-05,8.13711e-06,5.60053e-06,4.17561e-06,1.11057e-05,5.08529e-06,6.75914e-06,4.30716e-06,1.12487e-05,3.26371e-05,6.90177e-06,6.80046e-06,4.22411e-06,NA,1.28859e-05,NA,1.10206e-05,6.76791e-06,8.18311e-06,1.74727e-05,2.3087e-05,1.82475e-05,2.1151e-05,7.00078e-06,2.37176e-05,3.65839e-06,0.001488566,0.00039142,0.00048115,0.000331751,0.000580106,0.000385657,0.000316168,0.000267728,0.000754359,0.001564689,0.001940918,0.00067088,0.000842465,0.000739671,0.000577977,0.000353295,0.000337624,0.000216065,0.001015746,0.000572742,0.000926299,0.000416121,0.000417832,0.000374887,0.000282005,0.000689633,NA,0.000562082,0.000358802,0.00048689,0.000745369,0.000273205,0.000303256,0.000391014,0.001027025,0.000253528,0.000967031,0.001274657,0.000366255,0.001064892,0.001125816,0.002256553,0.000507663,0.001381065,0.000694345,0.000852443,0.000483485,0.000607329,0.00093685,0.000470456,0.001176591,0.000903849,0.000622071,0.000635548,0.00052585,0.000285486,0.000366756,0.00073785,0.001346921,0.00061993,0.000798758,0.001057529,0.000509951,0.000954527,0.000629105,0.000396647,0.000553657,0.000858495,0.000547858,0.000866199,0.000396647,0.000798379,0.000485503,0.000324461,0.000454651,0.00181338,0.000450416,0.000331975,0.000609402,0.000516241,0.000638614,0.00037339,0.0004099,0.000476209,0.001063802,0.000583837,0.000628345,0.000546952,0.000726289,0.000478854,0.000796768,0.000886849,0.000380413,0.000573854,0.000315985,0.000269923,0.000734595,0.000790781,0.000659154,0.000688901,0.00033306,0.000414024,0.000906006,0.000361191,NA,0.00158465,0.000681041,NA,0.000878611,8.53483e-05,0.00061256,0.000340688,0.002580614,0.000390594,0.000485039,0.000553048,0.001630979,0.001316984,0.000618009,0.001750318,0.000656752,0.000471059,0.000755371,0.002650808,0.001388548
"P00441",NA,7.27167e-05,2.67897e-05,3.11631e-05,2.84331e-05,NA,NA,NA,2.06337e-05,NA,5.19398e-05,NA,9.42855e-05,9.48094e-05,6.94536e-05,1.77068e-05,1.14756e-05,NA,4.70171e-05,3.16564e-05,0.000112307,2.28684e-05,2.48965e-05,0.000219654,0.000240901,0.000136807,3.64768e-05,1.50265e-05,0.000180502,NA,0.001684195,NA,0.004811339,NA,0.01009517,0.001541737,0.003683147,0.004544212,0.001317496,0.001184176,0.060044735,0.002093711,NA,NA,0.0023822,0.018307423,NA,NA,0.005134457,0.008593383,NA,0.004137971,NA,NA,0.002782248,0.007192152,NA,0.004308724,0.003141183,NA,0.015420629,NA,NA,NA,0.01901733,0.003402396,0.005041791,0.009075553,0.003306351,0.00364206,0.025063406,0.039696261,0.020138606,0.039321261,0.025085338,0.018683042,0.004298855,NA,0.013367876,0.025185877,0.022933936,0.014616734,NA,0.014416994,0.012418055,0.0130465,0.006962938,0.015645464,0.080092437,0.01391919,0.005161554,0.022444817,0.020364443,0.036645163,0.01338864,0.008339135,0.008205885,0.01272646,0.007185546,0.008452393,0.008339135,0.013489947,0.010188584,0.013967427,0.010802096,0.050464677,0.008660538,0.009079066,0.020828583,0.013110235,0.011330857,0.011521887,0.010159098,0.006667845,0.020294929,0.015168491,0.016499219,0.018542026,0.02308004,0.028284936,0.018229937,0.024073381,0.019330158,0.022086877,0.013332039,0.011903191,0.014861764,0.032149315,0.003856426,0.023570745,0.0063909,0.006350108,0.00127597,NA,0.000807944,0.00630057,0.003922093,0.003384123,NA,0.001705647,0.001322227,0.004456328,0.030919609,0.00284184,0.007000977,0.006770282,0.018834233,0.020755402,0.028401459,0.124144645,0.010051816,0.002051755,0.004762532,NA,0.026099682
"P40925",6.67637e-05,5.37601e-05,1.00494e-05,3.21748e-05,2.70638e-05,8.17242e-05,9.55361e-06,2.65013e-05,2.83897e-05,NA,4.96159e-05,NA,7.00184e-05,0.000219237,1.20667e-05,6.74909e-06,NA,NA,4.19383e-05,1.18103e-05,6.49003e-05,9.24594e-06,2.20518e-05,0.000155461,0.000235103,0.00013859,4.32837e-05,1.33064e-05,0.000209504,2.83206e-06,0.014489621,0.001441952,0.004839346,0.002815498,0.00125975,0.002746653,0.003738297,0.001221733,NA,0.009878703,0.051315641,0.00527506,0.001993687,0.001660351,0.00209555,0.01109999,NA,NA,0.0019818,0.002996644,0.004149544,0.00112095,0.001873659,0.001204031,0.002882687,0.003132762,0.000808641,0.003095737,0.000622232,NA,0.002416728,0.000598383,NA,NA,0.008537523,0.001622386,0.006425212,0.006274001,0.003956959,NA,0.010067549,0.008435257,0.008735974,0.011428448,0.010240181,0.005004594,0.004000979,0.001531665,0.012611598,0.008314839,0.011732854,0.007470474,0.000748531,0.00806502,0.003958981,NA,0.003271023,0.004826069,0.040290753,0.006729198,0.006963584,0.00459149,0.005856078,0.01133112,0.011099141,0.005888902,0.004333986,0.003094638,0.002957538,0.003737401,0.005888902,0.005608929,0.003096833,0.00425043,0.003763247,0.011850966,0.001434585,0.002003789,0.003321134,0.0011903,0.004655989,0.002731529,0.000832339,0.001008926,0.010708642,0.003330467,0.002869864,0.006092652,0.007890017,0.006989732,0.003929823,0.008763936,0.00644172,0.003496152,0.001233409,0.001614105,0.005929114,0.010181719,0.002752211,0.001233195,0.000639651,0.006246442,NA,0.001310469,NA,0.007074046,0.003379576,NA,0.001906979,0.001505881,0.002620451,0.000585339,0.013247921,0.002313392,0.007543485,0.003632107,0.024151029,0.014974242,0.015584266,0.056975155,0.008651616,0.004090217,0.002394728,NA,0.013623618
"P61019",3.75458e-05,1.83043e-05,6.5074e-06,NA,2.23261e-05,3.47279e-05,1.74361e-05,1.98663e-05,6.199e-06,5.06579e-06,8.98133e-06,NA,1.57239e-05,2.7815e-05,1.85836e-05,5.38703e-06,2.47768e-06,NA,NA,NA,1.36671e-05,9.85253e-06,4.7009e-06,5.69901e-06,1.42207e-05,2.52787e-05,NA,1.00613e-05,1.6575e-05,NA,NA,0.004950668,0.001284467,0.00202395,0.00303062,0.001262851,0.000303597,NA,0.00054618,NA,0.006515268,NA,NA,NA,0.00190131,0.000377671,NA,NA,0.000516929,0.000308583,NA,0.000361786,NA,NA,NA,NA,NA,0.000684253,NA,NA,0.002605621,NA,0.000318137,NA,0.000984497,NA,NA,0.001246346,NA,0.000837833,0.002037367,0.006138974,NA,0.003712316,0.003526461,0.002726819,0.003174802,0.000467508,0.001513356,0.001392528,0.001441388,0.000869598,0.000270174,0.000423334,0.001768082,NA,NA,0.00091921,0.005082599,NA,0.002944383,0.002615931,0.001296203,0.007464319,0.003519326,0.000320658,NA,0.000493051,0.002174437,0.000466145,0.000320658,0.00624454,0.002031281,0.001541712,0.002140524,0.026260105,0.001356425,0.002362003,0.002887571,0.001466239,0.002143872,0.000686622,0.000293452,NA,0.002297554,0.000199104,0.003111628,0.001568461,0.004382391,0.00455144,0.004995524,0.002836809,0.000819242,0.001611359,0.00114046,0.001297567,0.001356205,0.001359897,0.001167194,0.000677257,0.000982048,0.003206395,0.001353531,0.0015353,NA,0.001681622,0.000923334,NA,0.004130884,0.000581532,0.001440101,0.00262487,0.002358173,0.002465362,0.003905533,0.002863176,0.004202899,0.004395602,0.0020262,0.003818606,0.000741628,0.004239631,0.000571032,NA,0.001785776
"Q99519",NA,NA,NA,NA,1.28265e-05,NA,NA,1.09234e-06,NA,NA,NA,NA,NA,3.88652e-06,NA,3.45523e-06,1.56876e-06,NA,NA,NA,NA,2.31216e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00074706,0.001138876,0.002550262,0.000367329,0.00096983,0.001351717,0.003017518,0.003668265,0.00382699,NA,0.000454028,0.001646478,NA,NA,NA,NA,0.000327807,NA,NA,NA,NA,NA,NA,0.000261067,NA,0.000952375,0.000853409,0.000976215,0.000508565,NA,0.00038948,NA,NA,NA,NA,0.0006229,0.001161186,0.000849394,0.000605095,NA,0.00112095,0.000635069,0.002569378,0.00699038,0.001931711,0.001443889,0.000720882,NA,0.000464885,0.000644527,0.00125389,0.000252152,0.00072678,0.001650703,0.000309165,0.000551873,0.003156443,0.000775159,0.001411828,0.001566242,0.001758811,0.000640292,0.000685852,0.000186129,0.001141104,0.0014573,0.000640292,0.001672078,0.000751312,0.001669993,NA,NA,NA,NA,0.000766139,0.000551323,0.000233791,0.002967673,0.000569652,0.001431951,0.001079414,0.002501342,0.001428263,0.002056205,0.001163957,0.001074989,0.00025207,0.000942477,0.001291385,NA,0.00046624,0.002119941,0.000938045,NA,0.002351129,0.000300156,0.001137905,0.002816186,0.002962956,0.002723155,NA,0.000961233,0.005303416,NA,NA,0.004458,0.002435944,0.001070196,0.002160114,0.00297454,0.00344315,0.001706746,0.000950598,0.001236068,0.003764638,0.001064299,0.003099039,0.002823729,0.00083513,NA,0.004202086
"O60547",NA,9.77792e-07,NA,NA,NA,7.95282e-06,NA,NA,NA,NA,NA,NA,NA,1.75776e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04536e-06,5.65864e-06,1.93782e-05,4.33106e-06,NA,1.14353e-05,NA,0.002675229,NA,9.32193e-05,0.00030931,0.000923342,0.000112319,0.000386767,NA,NA,0.001107931,0.011489563,0.001265788,NA,NA,9.46725e-05,0.000715593,NA,NA,NA,0.000995915,0.001196553,NA,NA,NA,0.000541059,0.001401632,NA,NA,NA,NA,0.000914329,NA,NA,NA,0.001628074,NA,0.001085278,0.000682989,0.000317091,0.000185607,0.001470351,0.004495453,0.000837486,0.00213385,0.000444204,0.000805291,NA,NA,0.002228572,0.000656618,0.001916719,0.000476954,NA,0.000724551,NA,NA,NA,0.000668742,0.006369529,0.00019083,0.000142008,0.000675122,NA,0.002052697,0.000516152,0.000263254,NA,NA,NA,NA,0.000263254,NA,NA,0.000121263,NA,0.002884664,NA,NA,0.000413795,0.000402909,NA,NA,5.97413e-05,NA,0.000300206,0.000141558,NA,0.001027503,NA,0.001330213,0.000593047,0.000630328,0.000165148,0.000291309,NA,NA,0.000524103,0.001264135,NA,NA,NA,0.001875448,0.000243657,NA,NA,0.000369728,NA,0.000288635,0.000432033,0.000123633,0.000890505,0.000424161,0.003625184,0.000281975,0.000913624,0.000344617,0.004726312,0.006462657,0.001748587,0.014901802,0.000750834,0.000223398,NA,0.00229367,0.004317725
"Q8NBJ4",8.41853e-06,4.29321e-06,NA,NA,1.38447e-05,2.37866e-06,3.47046e-06,9.08208e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002346808,0.000374933,0.00106831,0.001789933,0.000778216,0.000933456,NA,0.001174567,NA,0.00025498,0.000240397,0.001171161,0.000169187,0.001789895,0.000387798,0.000188741,0.001362137,0.000334189,NA,NA,0.000475351,NA,NA,NA,0.000410195,NA,NA,NA,NA,0.00144261,0.000244568,NA,NA,NA,NA,NA,NA,NA,NA,0.00028574,NA,NA,NA,0.000428481,0.000526424,0.000285686,NA,0.000334626,NA,0.000266751,0.000295005,0.0005205,0.000393,0.000753766,NA,0.000655732,0.001504595,0.000777834,0.00034933,0.000275475,NA,NA,NA,NA,0.000381233,NA,0.000361051,NA,0.000317219,0.000924177,NA,0.000874115,0.000768528,0.001625582,0.001806959,0.005217359,0.000215501,0.000576664,0.002140941,0.001625827,NA,0.001112772,0.001740207,0.000358582,0.001864847,0.000301953,0.001716303,0.002520647,0.002449602,0.003908346,0.000405337,0.000351726,0.00067837,0.000404755,0.001153427,NA,NA,0.000968027,0.000169477,NA,0.000280823,0.000414662,0.000494054,4.46231e-05,NA,0.001220429,0.001934227,NA,0.000206872,0.000273433,0.000302356,0.000427037,0.001556568,0.000164676,0.000280389,0.000617859,0.000558959,NA,0.000397745,0.000549954,0.000256765,NA,0.000406145,0.000866545,0.003661021
"P61020",9.0168e-06,5.28098e-06,6.28672e-06,9.99291e-06,4.81512e-06,8.77398e-06,6.8746e-06,NA,8.23986e-06,NA,NA,NA,1.48463e-05,1.6465e-05,NA,6.83211e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000799783,0.00129289,NA,0.000586667,0.001130142,NA,NA,0.000236198,NA,NA,0.002167901,0.000413038,NA,NA,0.000700612,0.001246577,NA,NA,0.000634934,0.000603722,NA,0.000562936,NA,0.000520728,0.000379844,0.000495724,NA,NA,NA,NA,0.000946127,NA,NA,NA,0.000888064,0.000424536,NA,0.000550775,NA,NA,0.001961553,0.00216271,NA,0.001293987,0.000887261,NA,NA,0.00048365,0.001092955,0.000397735,NA,0.001407442,NA,NA,0.000611916,NA,NA,NA,0.001910686,0.000516682,NA,0.001599359,0.000441416,0.001720633,0.00204083,NA,0.000572256,NA,NA,NA,NA,NA,0.001132519,0.001729494,0.000909006,0.001030499,NA,0.001562748,NA,0.000845376,NA,NA,NA,NA,0.000828427,0.000742304,NA,0.000855412,0.001124683,0.000978137,0.001712047,NA,0.000835362,0.000752441,0.000944587,0.000672613,0.000912171,0.000814692,NA,NA,NA,0.001535763,0.000409177,0.000847447,NA,0.001202966,0.000471748,NA,0.000726045,0.000445637,0.000372505,0.000730749,0.000961021,0.001198025,0.001761939,0.001929424,0.00068985,0.002162125,0.001704712,NA,0.001391034,0.001404882,0.001058796,NA,0.000605689
"Q96FE7",2.37963e-05,1.62599e-05,NA,NA,NA,2.08398e-05,2.60351e-05,2.06173e-05,NA,1.06975e-05,9.01201e-06,1.01698e-05,NA,NA,1.8698e-05,3.08698e-05,7.0388e-06,NA,2.15938e-05,1.44969e-05,NA,NA,NA,NA,NA,NA,NA,NA,1.23875e-05,NA,NA,0.000246962,0.000796347,NA,0.000815097,0.002164979,0.001306378,0.001824881,NA,NA,0.001721204,0.002332181,NA,NA,NA,NA,NA,NA,NA,0.001927916,NA,NA,0.00203048,0.001834843,0.002896895,0.001900436,0.002313624,NA,0.002417492,0.0027654,NA,NA,0.001837067,NA,NA,0.001930131,NA,NA,NA,0.001433948,0.001608725,0.001855208,0.003250867,0.001437877,0.001710493,0.001973675,0.002456932,0.00883821,0.001314277,0.001589986,0.002069933,0.004055975,0.001490795,0.001439816,0.001411537,0.002626159,0.00157593,0.003306586,0.004788468,0.007000551,NA,0.002433674,0.001681567,0.004597167,0.005027401,NA,0.004769502,0.001705173,0.005220163,0.004890911,NA,0.005171455,0.003419794,0.005877923,0.001928771,0.002515693,NA,0.003855681,0.001021976,NA,0.001949015,0.004143899,0.005017497,0.004763238,0.003000433,NA,0.006818936,0.003522358,0.001471007,0.002818567,0.002660069,0.004398526,0.005513262,0.003288187,0.00513259,0.001689788,0.001594153,0.003708638,NA,0.005051217,0.001626345,0.000272199,0.001570932,NA,NA,0.002155729,0.005968025,NA,0.00100145,0.002333646,0.002948389,0.000120288,0.002788693,0.001426764,0.002174348,0.00324569,0.000505453,NA,0.002202948,0.001038974,0.001456793,NA,NA,NA,0.002689787
"P58499",1.04632e-05,3.12457e-05,7.02602e-06,2.74872e-05,4.6175e-05,1.29695e-05,5.32398e-05,NA,7.68434e-06,5.86269e-06,1.77489e-05,3.31603e-05,2.96765e-05,1.89961e-05,1.08684e-05,1.0169e-05,2.09124e-05,1.01512e-05,4.06239e-05,1.18068e-05,1.64839e-05,1.72526e-05,1.78741e-05,1.29422e-05,4.17271e-05,6.58777e-06,9.89046e-06,1.87579e-05,8.05768e-06,NA,NA,0.002073835,0.004682766,0.006891075,0.006164002,0.006845794,0.001284175,0.002824383,0.004985804,0.005228766,0.008155359,0.007693656,NA,0.012735212,0.005402988,0.002989085,0.001816766,0.002295167,0.007632954,0.000476234,0.001672446,0.001263268,0.004505661,0.000786982,0.003090177,0.002513054,0.003039555,0.00179151,0.000394933,0.004660285,0.002124947,0.000425909,0.00248619,0.002024074,0.000904847,0.001829821,0.002119273,0.003543914,0.003543117,0.003857789,0.006095061,0.005990346,0.003907605,0.005503154,0.004520739,0.002736852,0.002371979,0.020529228,0.002294458,0.000645366,0.007507554,0.003710171,0.003756924,0.006676538,0.012886346,0.011420331,0.00280026,0.003274436,0.012067128,0.002088806,0.00473839,0.004682677,0.005369171,0.002803003,0.006185563,0.001550989,0.003992427,0.000465708,0.005052518,0.007312279,0.001550989,0.000815091,0.002069382,0.008013861,0.004454463,0.003576253,0.001051717,0.006684391,0.006236544,0.006037211,0.000763644,0.000716023,0.005740792,0.007970314,0.001508794,0.003582155,0.005618476,0.005239577,0.002723712,0.002775751,0.001730081,0.007002069,0.009891049,0.005895972,0.009399622,0.005364186,0.002208419,0.00497846,0.006983499,0.013259044,0.005745201,0.003096874,0.00468555,0.003797674,NA,0.007100537,0.011905398,NA,0.006095145,0.007173719,0.001242727,0.007545674,0.009331159,0.000872794,NA,0.006807362,0.000978798,0.002381385,0.005149736,0.001775937,0.002127002,0.002382721,0.002803732,0.013727047,0.00690365
"P03950",2.22704e-05,2.55413e-05,NA,7.58562e-05,4.08637e-05,2.28345e-05,1.66079e-05,1.88564e-05,NA,NA,7.62692e-05,NA,2.30706e-05,1.82383e-05,NA,1.86849e-05,4.80852e-05,3.9035e-05,6.21738e-06,4.08844e-05,2.00275e-05,NA,3.05514e-05,2.33365e-05,8.54287e-06,3.72011e-05,4.14593e-06,NA,NA,7.0672e-05,0.022094396,NA,0.004998472,0.004792545,0.001017259,0.007494433,0.020014616,0.00759069,0.006302592,0.006103116,0.000732524,0.020033818,0.013379315,0.0120789,0.009968439,0.004432356,0.003802186,0.001351562,0.011019856,0.001772113,NA,0.008113697,0.003630567,0.000544913,0.002866909,0.003810114,NA,0.001034717,0.001083243,NA,0.002961203,0.007153457,0.005910999,0.011675091,0.001443598,0.001414219,0.000602407,NA,0.002031683,0.000952973,0.0050351,NA,0.008805596,NA,0.003011743,0.007014699,0.002503188,0.00839875,0.006416794,0.00439631,0.004516916,0.001910817,0.00624456,0.000678035,0.003704849,NA,0.001324601,NA,NA,0.003046089,0.001659272,NA,0.006126937,0.003903262,0.001932445,NA,0.000439213,0.001621747,0.003237667,0.001935404,NA,0.008026843,0.001148706,0.00611304,0.000434756,NA,0.003261424,NA,0.001527726,0.000640677,0.001760741,0.011718969,0.001420412,0.016375421,NA,0.001428901,0.004650954,0.003149156,0.000949964,0.001524321,0.010144241,0.00999073,0.03077655,0.011541739,0.00174236,0.005139872,0.023710429,0.005077124,0.005380678,NA,0.00569433,0.000619633,0.005737776,0.015292773,NA,0.003420165,0.006838333,NA,0.008522908,0.032797914,0.006250198,0.006466634,0.01104038,0.006515442,NA,0.001739622,0.00227138,0.001923678,0.003030634,0.003115967,0.010234878,0.00161073,0.018098107,0.009258604,0.003047171
